,lon,lat
2355,-79.9958864,40.4406248
2356,-81.5157535,27.6648274
2357,-2.13125,49.214439
2360,-63.5752387,44.6487635
2361,-99.9018131,31.9685988
2362,-73.087749,41.6032207
2363,-95.712891,37.09024
2364,-84.3879824,33.7489954
2365,-106.346771,56.130366
2366,-88.5115175,40.7470271
2368,-83.6874562,43.0125274
2369,-104.990251,39.7392358
2370,-104.990251,39.7392358
2371,-77.0368707,38.9071923
2372,-85.3096801,35.0456297
2376,-105.5911007,41.3113669
2377,-81.3792365,28.5383355
2378,-73.7001187,42.7742446
2379,-82.4734787,36.2942722
2380,-104.990251,39.7392358
2382,-79.453512,44.2266889
2384,-88.2720503,44.2780432
2385,-86.5804473,35.5174913
2386,-89.4012302,43.0730517
2387,-111.9260519,33.4941704
2388,-71.0588801,42.3600825
2389,-122.2913078,37.8271784
2390,-118.2436849,34.0522342
2391,-74.4056612,40.0583238
2392,-84.2700179,37.8393332
2393,-84.5120196,39.1031182
2394,-95.712891,37.09024
2397,-74.0059728,40.7127753
2400,-73.9712488,40.7830603
2401,-86.1349019,40.2671941
2402,-84.3879824,33.7489954
2403,-106.346771,56.130366
2404,-87.6235449,41.8919353
2405,-119.4179324,36.778261
2407,-95.992775,36.1539816
2409,-79.5389289,40.3014581
2410,-71.8022934,42.2625932
2411,-69.4454689,45.253783
2412,-94.6858998,46.729553
2413,-63.5752387,44.6487635
2414,-87.6746938,37.9582437
2415,-85.6023643,44.3148443
2416,-73.8648268,40.8447819
2417,-111.0937311,39.3209801
2418,-86.7816016,36.1626638
2419,-106.6055534,35.0853336
2420,-99.9018131,31.9685988
2421,-89.3985283,32.3546679
2422,-1.1743197,52.3555177
2423,-102.4107493,34.2331373
2424,-94.5785667,39.0997265
2426,-79.3831843,43.653226
2427,-77.1945247,41.2033216
2428,-57.575926,-25.2637399
2429,-73.9441579,40.6781784
2430,112.0506178,-8.0786766
2431,-83.357567,33.9519347
2432,-73.9441579,40.6781784
2433,-82.05077,29.063309
2435,-95.712891,37.09024
2437,-75.143549,39.951726
2438,-83.4430002,42.8522506
2439,-79.3831843,43.653226
2441,-80.1300455,25.790654
2442,-122.6764815,45.5230622
2443,-74.0085356,40.7480678
2444,-111.9990897,33.3057285
2445,-106.6055534,35.0853336
2446,-80.5204096,43.4642578
2448,-78.8866943,33.6890603
2449,-120.7401385,47.7510741
2456,-76.3152105,43.4797914
2459,133.775136,-25.274398
2460,-84.7675139,43.5978075
2461,-95.712891,37.09024
2462,-87.6297982,41.8781136
2463,-95.712891,37.09024
2464,-86.158068,39.768403
2468,-84.0199108,33.857328
2469,-90.0715323,29.9510658
2471,-83.0309143,40.0141905
2473,-73.9903489,40.740083
2474,-122.2711137,37.8043637
2475,-80.365865,26.190096
2476,-95.712891,37.09024
2477,-72.4134167,42.0639841
2478,-82.2542834,34.7370639
2479,-91.1403196,30.4582829
2480,-83.2784851,30.8327022
2481,133.775136,-25.274398
2482,-81.5157535,27.6648274
2483,-89.3985283,32.3546679
2486,-79.3831843,43.653226
2490,-74.0059728,40.7127753
2491,-81.5157535,27.6648274
2493,-95.712891,37.09024
2494,-95.712891,37.09024
2495,-87.6297982,41.8781136
2496,-91.8318334,35.20105
2498,-74.4056612,40.0583238
2499,-73.9441579,40.6781784
2500,-79.9279671,32.7821698
1,-95.8547119,36.2695388
4,-74.0059728,40.7127753
8,-95.8243956,29.7857853
12,-76.2874927,36.7682088
16,-95.2352501,38.9716689
22,-81.5157535,27.6648274
25,2.1734035,41.3850639
26,-95.712891,37.09024
29,-81.9775741,40.0345021
32,-94.846681,39.7674578
33,-93.2650108,44.977753
36,-86.7816016,36.1626638
37,-82.4571776,27.950575
38,-99.9018131,31.9685988
41,-87.6297982,41.8781136
44,-92.3467572,38.9505225
