"","lon","lat"
"1304",-116.419389,38.8026097
"1305",-73.5142921,40.7259336
"1306",-106.346771,56.130366
"1310",-90.0489801,35.1495343
"1313",138.6007456,-34.9284989
"1314",-71.8022934,42.2625932
"1316",-95.712891,37.09024
"1317",83.3709516,26.7542371
"1319",-104.990251,39.7392358
"1320",-92.2895948,34.7464809
"1321",-95.712891,37.09024
"1323",-90.48344,41.56085
"1324",105.7468535,10.0451618
"1325",28.3228165,-15.3875259
"1327",-95.712891,37.09024
"1329",-95.712891,37.09024
"1331",-102.4107493,34.2331373
"1332",106.8650395,-6.17511
"1333",-87.6753026,41.909155
"1334",-91.8318334,37.9642529
"1337",-81.3427631,29.9037045
"1338",-106.2800242,43.4113604
"1340",-95.712891,37.09024
"1342",-95.712891,37.09024
"1343",-111.651302,35.1982836
"1344",-119.4179324,36.778261
"1345",-90.1994042,38.6270025
"1346",-71.3824374,42.4072107
"1347",-97.873086,36.42033
"1348",-97.8783911,36.3955891
"1351",-94.4741846,37.0895474
"1352",-93.2650108,44.977753
"1353",-95.712891,37.09024
"1354",-95.712891,37.09024
"1355",-87.6297982,41.8781136
"1356",28.8118,-30.34508
"1358",-97.5164276,35.4675602
"1360",-97.5164276,35.4675602
"1362",-95.712891,37.09024
"1363",-90.0489801,35.1495343
"1365",-92.583997,40.194512
"1367",-95.712891,37.09024
"1368",-95.712891,37.09024
"1370",-111.0937311,39.3209801
"1373",-95.712891,37.09024
"1374",-90.2915132,43.2233214
"1375",-94.5785667,39.0997265
"1376",-95.712891,37.09024
"1379",-93.0899578,44.9537029
"1380",-70.2778894,43.6475687
"1381",-92.657085,30.2224284
"1382",-87.2900788,41.472082
"1383",-104.7613633,39.5186002
"1384",-96.3383015,30.6048741
"1386",-77.2728619,38.8514035
"1387",-93.1990729,36.5385446
"1388",-102.4107493,34.2331373
"1392",26.8329509,-32.7901325
"1394",-104.990251,39.7392358
"1395",28.3228165,-15.3875259
"1396",-155.5827818,19.8967662
"1397",-79.3956564,43.6628917
"1398",-95.712891,37.09024
"1399",-92.4421011,35.0886963
"1401",-86.4958219,34.3181497
"1402",106.8650395,-6.17511
"1404",-106.2800242,43.4113604
"1406",-91.8318334,37.9642529
"1407",36.8219462,-1.2920659
"1408",-105.937799,35.6869752
"1409",-94.5785667,39.0997265
"1410",-95.712891,37.09024
"1411",-118.2436849,34.0522342
"1413",-95.712891,37.09024
"1415",-111.8507662,40.3916172
"1416",-95.712891,37.09024
"1417",-95.712891,37.09024
"1418",-92.4421011,35.0886963
"1420",-95.992775,36.1539816
"1421",-97.8122658,35.2908947
"1422",-92.2895948,34.7464809
"1425",113.921327,-0.789275
"1426",-79.6735841,41.6262707
"1428",-97.5164276,35.4675602
"1429",-97.4780954,35.6528323
"1430",-111.6946475,40.2968979
"1432",146.8169483,-19.2589635
"1433",36.8219462,-1.2920659
"1434",-95.712891,37.09024
"1436",-118.1937395,33.7700504
"1437",-95.712891,37.09024
"1439",-122.9805104,49.2488091
"1441",-71.542969,-35.675147
"1444",-111.8910474,40.7607793
"1445",-96.6786131,34.2362054
"1446",-91.9623327,30.9842977
"1447",-97.0583681,36.1156071
"1448",114.5548495,0.9618834
"1449",-91.5301683,41.6611277
"1450",-0.1277583,51.5073509
"1451",-95.712891,37.09024
"1452",-93.0899578,44.9537029
"1454",-95.712891,37.09024
"1455",37.2634146,-1.5176837
"1456",100.417181,-0.9470832
"1457",-95.712891,37.09024
"1458",-95.712891,37.09024
"1459",-95.712891,37.09024
"1460",-51.92528,-14.235004
"1461",-95.712891,37.09024
"1462",-94.6321795,39.0375053
"1463",-94.5785667,39.0997265
"1464",-157.8615682,21.3155434
"1467",-3.3168039,57.6498476
"1468",-87.6595231,44.0878764
"1469",-95.712891,37.09024
"1470",-79.866193,43.2626969
"1472",-107.8800667,37.27528
"1473",-94.9271868,38.8108408
"1474",10.89779,48.3705449
"1475",-73.644284,42.6967455
"1476",-94.5785667,39.0997265
"1477",-74.1885825,39.641727
"1478",-95.712891,37.09024
"1479",-94.969956,35.91537
"1481",146.8169483,-19.2589635
"1482",-92.2895948,34.7464809
"1484",-90.1994042,38.6270025
"1485",-95.712891,37.09024
"1486",-90.1994042,38.6270025
"1487",4.4024643,51.2194475
"1488",-97.330053,37.6871761
"1490",-111.73854,40.3641184
"1491",31.03351,-17.8251657
"1492",-90.1994042,38.6270025
"1493",28.3228165,-15.3875259
"1494",-95.712891,37.09024
"1496",-115.1398296,36.1699412
"1499",-86.74807,36.204848
"1501",-90.5776367,41.5236437
"1502",-90.5151342,41.5067003
"1505",-93.2185144,36.6436731
"1507",-90.9370846,44.9599657
"1508",-95.712891,37.09024
"1509",-93.2650108,44.977753
"1510",-71.4128343,41.8239891
"1512",142.7027956,-20.9175738
"1513",-95.712891,37.09024
"1514",-88.7878678,43.7844397
"1515",-95.712891,37.09024
"1516",-95.712891,37.09024
"1518",-102.4107493,34.2331373
"1519",-89.9206512,35.1213511
"1520",-91.8318334,37.9642529
"1521",-0.1277583,51.5073509
"1522",-95.712891,37.09024
"1523",-94.304294,36.2786587
"1524",-107.5920017,38.8683204
"1525",-95.712891,37.09024
"1527",-96.4003069,42.4999942
"1528",-95.712891,37.09024
"1529",80.9845966,26.8480424
"1530",-99.9018131,31.9685988
"1531",-71.4774291,41.5800945
"1537",-77.6109219,43.16103
"1538",-95.712891,37.09024
"1541",106.8650395,-6.17511
"1542",-91.9623327,30.9842977
"1543",-96.7311034,43.5445959
"1545",-97.1383744,49.895136
"1547",-95.712891,37.09024
"1548",-95.3698028,29.7604267
"1550",-90.48344,41.56085
"1551",-90.1994042,38.6270025
"1554",-92.9080375,42.0494674
"1555",-93.2650108,44.977753
"1556",-95.712891,37.09024
"1558",-94.5785667,39.0997265
"1559",-90.1994042,38.6270025
"1561",-93.0899578,44.9537029
"1562",-95.712891,37.09024
"1563",-95.712891,37.09024
"1564",-95.712891,37.09024
"1566",-95.712891,37.09024
"1568",-91.9623327,30.9842977
"1569",-95.712891,37.09024
"1570",-111.9260519,33.4941704
"1571",-95.712891,37.09024
"1572",-90.0489801,35.1495343
"1573",-95.712891,37.09024
"1574",-95.712891,37.09024
"1576",-95.712891,37.09024
"1577",-95.712891,37.09024
"1578",-95.712891,37.09024
"1579",-95.712891,37.09024
"1581",-95.712891,37.09024
"1582",-94.5785667,39.0997265
"1583",-95.712891,37.09024
"1584",-111.9388258,40.6677248
"1586",-95.712891,37.09024
"1587",-95.712891,37.09024
"1588",-95.712891,37.09024
"1589",-94.5785667,39.0997265
"1591",-95.712891,37.09024
"1592",-95.712891,37.09024
"1593",-95.712891,37.09024
"1594",-95.712891,37.09024
"1595",-95.712891,37.09024
"1596",-95.712891,37.09024
"1597",-95.712891,37.09024
"1598",-95.712891,37.09024
"1599",-95.712891,37.09024
"1600",-95.712891,37.09024
"1604",-95.712891,37.09024
"1606",-95.712891,37.09024
"1607",-95.712891,37.09024
"1609",-95.712891,37.09024
"1610",-95.712891,37.09024
"1611",-120.9968782,37.6390972
"1612",-66.1057355,18.4655394
"1615",-88.7878678,43.7844397
"1616",-108.7306725,42.833014
"1617",-93.1016074,44.9160768
"1618",-95.712891,37.09024
"1621",-95.712891,37.09024
"1622",-95.712891,37.09024
"1625",-92.4890469,34.5959265
"1626",-95.992775,36.1539816
"1627",-95.712891,37.09024
"1628",-91.8318334,37.9642529
"1629",-82.9079141,42.4090818
"1630",-95.712891,37.09024
"1631",-93.9543949,41.5333223
"1632",-95.712891,37.09024
"1633",-97.4780954,35.6528323
"1634",-95.712891,37.09024
"1635",-90.1994042,38.6270025
"1637",107.668887,-7.090911
"1638",-95.712891,37.09024
"1639",-95.712891,37.09024
"1641",-90.1994042,38.6270025
"1643",-106.2800242,43.4113604
"1644",-75.1348421,39.9742176
"1646",-93.4285272,37.305047
"1647",-104.990251,39.7392358
"1648",-93.4227274,44.7132969
"1649",-116.419389,38.8026097
"1651",-95.9979883,41.2523634
"1652",-58.443832,-23.442503
"1653",-95.712891,37.09024
"1654",-95.9979883,41.2523634
"1658",-102.4107493,34.2331373
"1661",-95.712891,37.09024
"1662",-92.6462999,44.2013537
"1663",-87.9064736,43.0389025
"1664",-94.846681,39.7674578
"1665",113.921327,-0.789275
"1670",-95.712891,37.09024
"1671",-93.2650108,44.977753
"1672",-99.9018131,31.9685988
"1673",-106.6055534,35.0853336
"1674",-102.4107493,34.2331373
"1675",0.290472,50.768035
"1676",-82.907123,40.4172871
"1678",-95.712891,37.09024
"1679",-95.712891,37.09024
"1680",-98.4842465,39.011902
"1682",-97.330053,37.6871761
"1683",-111.651302,35.1982836
"1685",-83.2218731,42.4733688
"1687",-97.5154804,35.4689984
"1688",-93.6091064,41.6005448
"1689",-95.9979883,41.2523634
"1692",-93.7121656,41.6266555
"1693",-93.2650108,44.977753
"1694",-85.323214,51.253775
"1695",-98.5195891,40.0890046
"1696",-95.712891,37.09024
"1698",-2.0727839,53.7190281
"1699",-74.0059728,40.7127753
"1700",-82.4571776,27.950575
"1701",-90.6656914,42.0689088
"1702",37.906193,-0.023559
"1703",-82.5514869,35.5950581
"1704",-96.6851982,40.8257625
"1705",-105.0866504,39.9205411
"1706",110.1640846,-7.8266798
"1707",-95.712891,37.09024
"1708",-96.6836475,42.6833303
"1710",-74.0059728,40.7127753
"1711",-91.121292,42.484074
"1712",-91.6656232,41.9778795
"1713",-95.712891,37.09024
"1714",-95.712891,37.09024
"1716",-77.0368707,38.9071923
"1718",33.7741195,-13.9626121
"1720",-95.992775,36.1539816
"1721",-94.6235579,35.0537094
"1722",-110.7624282,43.4799291
"1723",-86.5804473,35.5174913
"1724",-95.712891,37.09024
"1725",-86.1349019,40.2671941
"1726",-95.712891,37.09024
"1728",-95.712891,37.09024
"1729",-95.712891,37.09024
"1730",-95.712891,37.09024
"1733",-102.4107493,34.2331373
"1734",-90.4298401,38.7131073
"1735",-95.712891,37.09024
"1736",-105.084423,40.5852602
"1737",-97.5164276,35.4675602
"1738",78.96288,20.593684
"1739",-99.9018131,43.9695148
"1741",-97.9297743,38.0608445
"1742",-95.712891,37.09024
